filename,source_path,destination,route_class,route,routing_score,post_edit_potential,current_quality,expected_gain,confidence,genre,proposed_action,reason
P1019608.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019608.JPG,stock/standard,stock_standard,commercial,63,69,44,25,87,landscape,keep_in_place,stock potential 65 is usable after the suggested edit
P1019609.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019609.JPG,stock/strong,stock_strong,commercial,59,61,46,15,82,detail,keep_in_place,stock potential 76 is strong
P1019610.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019610.JPG,stock/strong,stock_strong,commercial,57,62,47,15,82,detail,keep_in_place,stock potential 73 is strong
P1019611.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019611.JPG,stock/standard,stock_standard,editorial,71,77,71,6,82,landscape,keep_in_place,"stock potential 58 is usable after the suggested edit; faces present: a release is required, so commercial stock is blocked in code"
P1019612.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019612.JPG,stock/strong,stock_strong,commercial,70,71,64,7,87,landscape,keep_in_place,stock potential 83 is strong
P1019613.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019613.JPG,duplicate_review,duplicate_candidate,commercial,68,74,69,5,87,landscape,compare_by_hand,a sharper frame exists in this group (5 points higher); compare them by hand
P1019614.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019614.JPG,stock/strong,stock_strong,commercial,81,78,74,4,87,landscape,keep_in_place,stock potential 91 is strong
P1019615.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019615.JPG,stock/standard,stock_standard,editorial,73,74,74,0,87,reportage,keep_in_place,"stock potential 51 is usable after the suggested edit; logos present: a release is required, so commercial stock is blocked in code"
P1019616.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019616.JPG,stock/standard,stock_standard,editorial,75,74,74,0,87,reportage,keep_in_place,"stock potential 53 is usable after the suggested edit; logos present: a release is required, so commercial stock is blocked in code"
P1019617.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019617.JPG,manual_review,review,editorial,49,61,48,13,87,reportage,hold_for_review,"recoverable (61 potential) but below the stock floor (45): keep for the archive or decide by hand; faces and logos present: a release is required, so commercial stock is blocked in code"
P1019618.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019618.JPG,manual_review,review,editorial,60,61,49,12,87,reportage,hold_for_review,"recoverable (61 potential) but below the stock floor (45): keep for the archive or decide by hand; faces and logos present: a release is required, so commercial stock is blocked in code"
P1019619.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019619.JPG,stock/standard,stock_standard,editorial,49,54,50,4,92,architecture,keep_in_place,"stock potential 46 is usable after the suggested edit; logos present: a release is required, so commercial stock is blocked in code"
P1019620.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019620.JPG,manual_review,review,editorial,41,43,35,8,92,architecture,hold_for_review,"recoverable (43 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019621.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019621.JPG,manual_review,review,editorial,62,65,61,4,92,portrait,hold_for_review,"recoverable (65 potential) but below the stock floor (45): keep for the archive or decide by hand; faces present: a release is required, so commercial stock is blocked in code"
P1019622.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019622.JPG,manual_review,review,editorial,59,63,59,4,92,portrait,hold_for_review,"recoverable (63 potential) but below the stock floor (45): keep for the archive or decide by hand; faces present: a release is required, so commercial stock is blocked in code"
P1019623.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019623.JPG,manual_review,review,editorial,60,67,64,3,92,portrait,hold_for_review,"recoverable (67 potential) but below the stock floor (45): keep for the archive or decide by hand; faces present: a release is required, so commercial stock is blocked in code"
P1019624.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019624.JPG,stock/standard,stock_standard,editorial,65,58,48,10,92,architecture,keep_in_place,"stock potential 49 is usable after the suggested edit; logos present: a release is required, so commercial stock is blocked in code"
P1019625.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019625.JPG,manual_review,review,editorial,56,59,47,12,87,street,hold_for_review,"recoverable (59 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019626.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019626.JPG,manual_review,review,editorial,51,60,48,12,87,street,hold_for_review,"recoverable (60 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019627.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019627.JPG,manual_review,review,editorial,65,65,53,12,92,night,hold_for_review,"recoverable (65 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019628.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019628.JPG,manual_review,review,editorial,55,55,45,10,92,night,hold_for_review,"recoverable (55 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019629.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019629.JPG,stock/standard,stock_standard,editorial,60,61,49,12,92,night,keep_in_place,"stock potential 48 is usable after the suggested edit; logos present: a release is required, so commercial stock is blocked in code"
P1019630.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019630.JPG,stock/standard,stock_standard,editorial,58,59,48,11,92,night,keep_in_place,"stock potential 45 is usable after the suggested edit; logos present: a release is required, so commercial stock is blocked in code"
P1019631.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019631.JPG,stock/standard,stock_standard,editorial,68,69,59,10,87,night,keep_in_place,"stock potential 59 is usable after the suggested edit; logos present: a release is required, so commercial stock is blocked in code"
P1019632.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019632.JPG,duplicate_review,duplicate_candidate,editorial,25,37,23,14,82,night,compare_by_hand,"a sharper frame exists in this group (36 points higher); compare them by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019633.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019633.JPG,duplicate_review,duplicate_candidate,editorial,21,33,16,17,82,night,compare_by_hand,"a sharper frame exists in this group (42 points higher); compare them by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019634.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019634.JPG,manual_review,review,editorial,54,56,39,17,87,night,hold_for_review,"recoverable (56 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019635.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019635.JPG,manual_review,review,editorial,50,55,38,17,87,night,hold_for_review,"recoverable (55 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019636.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019636.JPG,manual_review,review,editorial,50,55,38,17,87,night,hold_for_review,"recoverable (55 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019637.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019637.JPG,manual_review,review,editorial,45,47,35,12,87,night,hold_for_review,"recoverable (47 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019638.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019638.JPG,manual_review,review,editorial,59,60,44,16,87,street,hold_for_review,"recoverable (60 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019639.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019639.JPG,manual_review,review,editorial,48,40,29,11,92,portrait,hold_for_review,"recoverable (40 potential) but below the stock floor (45): keep for the archive or decide by hand; faces present: a release is required, so commercial stock is blocked in code"
P1019640.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019640.JPG,manual_review,review,editorial,41,36,25,11,87,portrait,hold_for_review,"recoverable (36 potential) but below the stock floor (45): keep for the archive or decide by hand; faces present: a release is required, so commercial stock is blocked in code"
P1019641.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019641.JPG,manual_review,review,editorial,44,39,28,11,92,portrait,hold_for_review,"recoverable (39 potential) but below the stock floor (45): keep for the archive or decide by hand; faces present: a release is required, so commercial stock is blocked in code"
P1019642.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019642.JPG,manual_review,review,editorial,48,40,29,11,87,portrait,hold_for_review,"recoverable (40 potential) but below the stock floor (45): keep for the archive or decide by hand; faces present: a release is required, so commercial stock is blocked in code"
P1019643.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019643.JPG,stock/standard,stock_standard,editorial,59,48,40,8,87,night,keep_in_place,"stock potential 54 is usable after the suggested edit; logos present: a release is required, so commercial stock is blocked in code"
P1019644.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019644.JPG,manual_review,review,editorial,57,54,46,8,87,night,hold_for_review,"recoverable (54 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019645.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019645.JPG,manual_review,review,editorial,46,39,18,21,82,architecture,hold_for_review,"recoverable (39 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019646.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019646.JPG,stock/standard,stock_standard,editorial,45,41,20,21,82,architecture,keep_in_place,"stock potential 49 is usable after the suggested edit; logos present: a release is required, so commercial stock is blocked in code"
P1019647.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019647.JPG,stock/standard,stock_standard,editorial,44,41,20,21,87,architecture,keep_in_place,"stock potential 45 is usable after the suggested edit; logos present: a release is required, so commercial stock is blocked in code"
P1019648.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019648.JPG,manual_review,review,editorial,46,34,16,18,87,night,hold_for_review,"recoverable (34 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019649.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019649.JPG,manual_review,review,editorial,60,59,49,10,87,portrait,hold_for_review,"recoverable (59 potential) but below the stock floor (45): keep for the archive or decide by hand; faces present: a release is required, so commercial stock is blocked in code"
P1019650.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019650.JPG,manual_review,review,editorial,57,55,45,10,87,portrait,hold_for_review,"recoverable (55 potential) but below the stock floor (45): keep for the archive or decide by hand; faces present: a release is required, so commercial stock is blocked in code"
P1019651.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019651.JPG,manual_review,review,editorial,58,60,52,8,87,portrait,hold_for_review,"recoverable (60 potential) but below the stock floor (45): keep for the archive or decide by hand; faces present: a release is required, so commercial stock is blocked in code"
P1019652.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019652.JPG,archive,archive_only,editorial,36,23,13,10,82,night,keep_in_place,"realistic post-edit potential 23 is below 30, but nothing about this frame is unrecoverable: keeping it; logos present: a release is required, so commercial stock is blocked in code"
P1019672.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019672.JPG,manual_review,review,editorial,64,80,77,3,87,night,hold_for_review,"recoverable (80 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019673.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019673.JPG,manual_review,review,editorial,67,81,76,5,87,night,hold_for_review,"recoverable (81 potential) but below the stock floor (45): keep for the archive or decide by hand; logos present: a release is required, so commercial stock is blocked in code"
P1019683.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019683.JPG,stock/strong,stock_strong,commercial,67,76,72,4,87,landscape,keep_in_place,stock potential 88 is strong
P1019684.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019684.JPG,stock/strong,stock_strong,commercial,64,73,68,5,87,landscape,keep_in_place,stock potential 87 is strong
P1019686.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019686.JPG,stock/strong,stock_strong,commercial,61,67,57,10,87,landscape,keep_in_place,stock potential 70 is strong
P1019687.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019687.JPG,stock/strong,stock_strong,commercial,63,66,55,11,87,landscape,keep_in_place,stock potential 75 is strong
P1019688.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019688.JPG,stock/standard,stock_standard,commercial,58,57,47,10,87,landscape,keep_in_place,stock potential 62 is usable after the suggested edit
P1019690.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019690.JPG,manual_review,review,commercial,51,45,33,12,87,detail,hold_for_review,recoverable (45 potential) but below the stock floor (45): keep for the archive or decide by hand
P1019691.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019691.JPG,stock/standard,stock_standard,commercial,53,49,37,12,87,detail,keep_in_place,stock potential 46 is usable after the suggested edit
P1019692.JPG,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019692.JPG,stock/standard,stock_standard,commercial,56,43,31,12,87,detail,keep_in_place,stock potential 49 is usable after the suggested edit
